timestamp,agent_name,step_code,tool_start,tool_end,tool_output,aircraft_direction,aircraft_type,flight_number,flight_status,assigned_runway_id,assigned_runway_length,deplaning_equipment_selection_execution_mode,gate_id,acu_readiness_status,gpu_readiness_status,wheels_chocks_readiness_status,ground_clearance_type,ground_clearance_status,wheels_chocks_installation_status,engines_stop_status,acu_connection_status,gpu_connection_status,jetbridge_connection_status,door_opening_status,passenger_disembarkation_status,baggage_unload_status,crew_debrief_status,crew_exit_status,cabin_cleaning_status,lavatory_service_status,catering_loading_status,inspection_maintenance_status,fueling_status
2026-02-09 13:29:39,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A9,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:29:40,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A9"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", ""completed"", ""completed"", ""installed"", ""Ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:34:15,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A30,,,,,,,,,,,,,,,completed,,,,,
2026-02-09 13:34:15,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A30"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""Yes""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:39:08,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A25,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:39:09,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", ""completed"", ""A25"", null, null, ""CLEARED"", ""taxi in"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:42:23,TrackerAPI-15,,True,,,,B747,AF84,ON_BLOCKS,,,,A5,,,,,,,,,,,,,,,completed,,,,,
2026-02-09 13:42:23,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""ON_BLOCKS"", null, ""A5"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:45:42,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A10,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 13:45:43,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A10"", null, null, ""GRANTED"", ""taxi_in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:49:16,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A34,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 13:49:16,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A34"", null, null, ""GRANTED"", ""TAXI_IN"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:52:40,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A34,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:52:41,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", ""completed"", ""A34"", null, null, ""granted"", ""taxi in"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:55:14,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A14,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 13:55:14,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A14"", null, null, ""GRANTED"", ""CLEARANCE_TO_TAXI_IN"", null, ""connected"", null, ""completed"", ""installed"", ""Ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 13:59:37,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A14,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 13:59:38,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A14"", null, null, ""GRANTED"", ""TAXI_IN"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:03:48,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A1,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 14:03:48,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A1"", null, null, ""The clearance for flight AF84 to taxi in has been granted. The aircraft is now taxiing in from runway 19R to gate A1."", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""Ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:10:57,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A21,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:10:57,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A21"", null, null, ""GRANTED"", ""taxi in"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""Ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:17:22,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A4,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 14:17:26,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A4"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:24:05,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A24,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:24:09,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A24"", null, null, ""granted"", ""taxi in"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:28:50,TrackerAPI-15,,True,,,,B747,AF84,ON_BLOCKS,,,,A24,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:28:50,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""ON_BLOCKS"", null, ""A24"", null, null, ""GRANTED"", ""taxi_to_gate"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:32:22,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A29,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 14:32:23,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A29"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:38:37,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A9,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 14:38:42,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A9"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:44:48,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A30,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 14:44:49,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A30"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:51:23,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A25,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 14:51:28,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A25"", null, null, ""GRANTED"", ""TAXI_IN"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 14:57:25,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A5,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 14:57:27,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A5"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 15:06:15,TrackerAPI-15,,True,,,,B747,AF84,ON_BLOCKS,,,,A10,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 15:06:20,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""ON_BLOCKS"", null, ""A10"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 15:12:56,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A34,,,,,,,,,,,,,,,,,,,,
2026-02-09 15:12:56,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A34"", null, null, ""GRANTED"", ""taxi in"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 15:17:22,TrackerAPI-15,,True,,,,B747,AF84,ON BLOCKS,,,,A14,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 15:17:22,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""ON BLOCKS"", null, ""A14"", null, null, ""TAXIING_IN"", ""TAXI_IN"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 17:05:57,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A4,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 17:05:57,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A4"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 17:14:45,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A24,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 17:14:49,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A24"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""yes""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 17:21:14,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A29,,,,,,,,,,,,,,,completed,,,,,
2026-02-09 17:21:15,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A29"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 17:30:56,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A4,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 17:30:59,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A4"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 17:38:55,TrackerAPI-15,,True,,,,B747,AF84,ON BLOCKS,,,,A24,,,,,,,,,,,,,,,,,,,,
2026-02-09 17:38:58,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""ON BLOCKS"", null, ""A24"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 19:45:53,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A24,,,,,,,,,,,,,,,,,,,,
2026-02-09 19:45:53,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A24"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 19:54:33,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A29,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 19:54:37,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A29"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:03:39,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A9,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:03:43,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A9"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:11:32,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A30,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 20:11:38,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A30"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:22:23,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A5,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:22:32,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", null, ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A5"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:37:12,TrackerAPI-15,,True,,,,B747,AF84,on blocks,19R,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:37:12,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A34"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 20:49:54,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A1,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 20:50:36,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A1"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 22:00:54,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A6,,,,,,,,,,,,,,,completed,,,,,
2026-02-09 22:00:58,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A6"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""Ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 22:14:53,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A6,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 22:14:55,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A6"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 22:21:58,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A35,,,,,,,,,,,,completed,completed,,completed,,,,,
2026-02-09 22:21:59,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", null, ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A35"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 22:28:00,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A26,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 22:28:04,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A26"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 22:44:00,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A31,,,,,,,,,,,,completed,completed,,completed,,,,,
2026-02-09 22:44:04,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", ""completed"", ""A31"", null, null, ""granted"", ""taxi in"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 22:54:55,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A16,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 22:54:55,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A16"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""Ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 23:15:44,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A2,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 23:15:47,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A2"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 23:25:27,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A22,,,,,,,,,,,,,completed,,,,,,,
2026-02-09 23:25:32,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", null, null, ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A22"", null, null, ""granted"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 23:35:48,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A7,,,,,,,,,,,,,,,,,,,,
2026-02-09 23:35:53,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", ""completed"", ""completed"", ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A7"", null, null, ""GRANTED"", ""taxi in"", ""completed"", ""connected"", ""completed"", ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 23:48:08,TrackerAPI-15,,True,,,,B747,AF84,on blocks,,,,A3,,,,,,,,,,connected,open,,,,completed,,,,,
2026-02-09 23:48:15,TrackerAPI-15,,,True,"[null, null, ""incoming"", null, ""B747"", ""19R"", 2350, ""completed"", null, null, ""CLEARED_FOR_LANDING"", ""completed"", ""completed"", ""Jetway"", ""open"", ""stopped"", ""AF84"", ""on blocks"", null, ""A3"", null, null, ""GRANTED"", ""taxi in"", null, ""connected"", null, ""completed"", ""installed"", ""ready""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29 13:44:27,aircraft_gpu_connect,10,True,,,,B747,AF84,on blocks,,,,A16,,,,,,,stopped,,,,,,,,,,,,,
2026-01-29 13:44:42,aircraft_gpu_connect,10,,True,"***********************************
* Summary of aircraft gpu connect *
***********************************
** flight status **: on blocks
** engines stop status **: stopped
** wheels chocks installation status **: installed
** gpu connection status  **: Connected",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29 17:47:23,aircraft_gpu_connect,10,True,,,,B747,AF84,on blocks,,,,A4,,,,,,,stopped,,,,,,,,,,,,,
2026-01-29 17:47:34,aircraft_gpu_connect,10,,True,"The GPU has been successfully connected to the aircraft for flight AF84, a B747, at gate A4. Here is the fueling report in JSON format:

```json
{
  ""flight_number"": ""AF84"",
  ""aircraft_type"": ""B747"",
  ""flight_status"": ""on blocks"",
  ""gate_id"": ""A4"",
  ""engines_stop_status"": ""stopped"",
  ""wheels_chocks_installation_status"": ""installed"",
  ""gpu_connection_status"": ""Connected""
}
```

All required operations have been completed successfully.",,B747,AF84,on blocks,,,,A4,,,,,,installed,stopped,,Connected,,,,,,,,,,,
2026-01-29 17:53:32,aircraft_gpu_connect,10,True,,,,B747,AF84,on blocks,,,,A24,,,,,,,stopped,,,,,,,,,,,,,
2026-01-29 17:53:46,aircraft_gpu_connect,10,,True,"The GPU has been successfully connected to the aircraft. Here is the complete fueling report in JSON format:

```json
{
  ""flight_number"": ""AF84"",
  ""aircraft_type"": ""B747"",
  ""flight_status"": ""on blocks"",
  ""gate_id"": ""A24"",
  ""engines_stop_status"": ""stopped"",
  ""wheels_chocks_installation_status"": ""installed"",
  ""gpu_connection_status"": ""Connected""
}
```",,B747,AF84,on blocks,,,,A24,,,,,,installed,stopped,,Connected,,,,,,,,,,,
